Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.5950194001197815,0.567374587059021,-0.9672139883041382,0.991510570049286,0.6085399389266968,0.5358203649520874,-0.9451888203620912,0.9323850870132446,0.630553662776947,0.5660078525543213,-0.9451497197151184,0.9297021627426147,0.6392674446105957,0.5688184499740601,-0.9451879262924194,0.8805354833602905,0.5812032222747803,0.5318717956542969,-0.9590756297111512,0.9768090844154358,0.5703950524330139,0.5319444537162781,-0.9595395922660828,0.984622061252594,0.5630266070365906,0.5344778299331665,-0.9600762128829956,0.9822604060173036,0.6418136954307556,0.5886549353599548,-0.753913164138794,0.8618654608726501,0.5609590411186218,0.5680932402610779,-0.8068030476570129,0.9907084703445436,0.6172304153442383,0.6339874267578125,-0.8897395133972168,0.9877662658691406,0.5789072513580322,0.6182773113250732,-0.9054244756698608,0.9966963529586792,0.6732208728790283,0.7542358636856079,-0.5156076550483704,0.9657066464424132,0.4553014636039734,0.7531463503837585,-0.700211763381958,0.9965897798538208,0.7293627262115479,0.9272648692131042,-0.3957537710666656,0.7179229855537415,0.3746007978916168,0.9775532484054564,-0.7038857936859131,0.9699232578277588,0.6694090962409973,1.0015701055526731,-0.4469742178916931
1,0.5618898868560791,0.4722447991371155,-0.7978453040122986,0.9923123121261596,0.5781736969947815,0.4367071092128753,-0.7540268898010254,0.9389317631721495,0.5893498063087463,0.437648594379425,-0.7542210221290588,0.9365580677986144,0.599425733089447,0.4383996725082397,-0.7543660402297974,0.8922938108444214,0.5444912314414978,0.4379371404647827,-0.7528780102729797,0.9787885546684264,0.530035138130188,0.4397418797016144,-0.7528480887413025,0.985771119594574,0.5169935822486877,0.4419743716716766,-0.753142237663269,0.9834986925125122,0.6144108772277832,0.4614282846450805,-0.5249127149581909,0.8753867149353027,0.5017690062522888,0.4664196670055389,-0.4958070814609527,0.9911087155342102,0.5780954957008362,0.5178167819976807,-0.7168983221054077,0.9889265298843384,0.5421262383460999,0.5181774497032166,-0.7090258598327637,0.9969199299812316,0.6728605031967163,0.7258291840553284,-0.3685839772224426,0.9687007069587708,0.4192423820495605,0.7046091556549072,-0.4164188504219055,0.9954699873924256,0.722176194190979,0.9730787873268129,-0.3888641893863678,0.6691575050354004,0.3324859142303467,0.97363942861557,-0.4180227816104889,0.9097098112106324,0.7586063146591187,1.179555892944336,-0.5841134190559387
2,0.5292717218399048,0.4105505645275116,-0.9751662015914916,0.9930760860443116,0.5474081039428711,0.3771276175975799,-0.8984050750732422,0.945015788078308,0.5572040677070618,0.3768349289894104,-0.8987207412719727,0.9428851008415222,0.5686788558959961,0.3783393204212188,-0.8987221717834473,0.903040885925293,0.5099809765815735,0.3775767982006073,-0.899406909942627,0.9808823466300964,0.494572639465332,0.3789772093296051,-0.898876965045929,0.9871659278869628,0.4823386669158935,0.3811911940574646,-0.8988531231880188,0.985105276107788,0.5881763696670532,0.4035776257514953,-0.6316016912460327,0.8878127932548523,0.4666867256164551,0.4085038006305694,-0.6450045704841614,0.99196457862854,0.5464656949043274,0.4622816145420074,-0.8548005819320679,0.990025758743286,0.5060820579528809,0.4634714126586914,-0.8464697599411011,0.9972182512283324,0.6517229676246643,0.678571879863739,-0.4283346533775329,0.9716371297836304,0.3849110901355743,0.6743863224983215,-0.5374749302864075,0.9953839778900146,0.6823743581771851,0.9654017090797424,-0.4390575289726257,0.6309362649917603,0.3290051817893982,0.973892331123352,-0.522666335105896,0.894429624080658,0.7338336706161499,1.147373080253601,-0.7161734104156494
3,0.5215697288513184,0.3835875689983368,-1.0063470602035522,0.993762195110321,0.5386403799057007,0.3455494046211242,-0.9254865646362304,0.950484335422516,0.5510667562484741,0.3450801968574524,-0.9257512092590332,0.9485729932785034,0.5623616576194763,0.3453791737556457,-0.9257705807685852,0.9127036333084106,0.4999295771121979,0.3477113842964172,-0.9502307176589966,0.982761025428772,0.4844170212745666,0.3493675589561462,-0.950017273426056,0.988418698310852,0.4699603021144867,0.351872831583023,-0.9502323865890504,0.9865474700927734,0.5763921737670898,0.3667878210544586,-0.6011320352554321,0.8989781737327576,0.4471682012081146,0.3820408880710602,-0.6855922341346741,0.9927388429641724,0.54554283618927,0.434788703918457,-0.8746431469917297,0.9910145401954652,0.4993302822113037,0.4390596747398376,-0.8985456228256226,0.9974888563156128,0.6318327784538269,0.6554129123687744,-0.3703003525733948,0.974323570728302,0.3681364059448242,0.6492098569869995,-0.5899924635887146,0.9955096244812012,0.6483358144760132,0.9532158970832824,-0.3572693765163421,0.6058314442634583,0.3214324414730072,0.9694072604179382,-0.5843815207481384,0.8832157850265503,0.6984423995018005,1.1516002416610718,-0.6155630350112915
4,0.5186163187026978,0.3744802176952362,-0.9381670951843262,0.9943652153015136,0.5371482968330383,0.3315114378929138,-0.8569201231002808,0.95535010099411,0.5476988554000854,0.3315419554710388,-0.8571370840072632,0.9536418914794922,0.5561333894729614,0.3321348428726196,-0.8571912050247192,0.9213263988494872,0.4950518608093261,0.3354392051696777,-0.8887492418289185,0.9844067096710204,0.4804171919822693,0.3376511037349701,-0.888696551322937,0.9895119071006776,0.4673686027526855,0.3394350409507751,-0.8890858888626099,0.987807273864746,0.564873218536377,0.3587802350521087,-0.5035269260406494,0.9089271426200868,0.4425147175788879,0.3654459714889526,-0.6219737529754639,0.993419885635376,0.5417608022689819,0.4263016283512115,-0.8032093048095703,0.9918946027755736,0.4925978183746338,0.4279417991638183,-0.8394867777824402,0.9977287650108336,0.6188747882843018,0.6474471688270569,-0.2828747630119324,0.976633071899414,0.3510390222072601,0.6368399858474731,-0.5490833520889282,0.9957581162452698,0.6353185176849365,0.9446431398391724,-0.2250043153762817,0.5930428504943848,0.3141660690307617,0.9623034596443176,-0.5734572410583496,0.8807652592658997,0.6673730611801147,1.1515332460403442,-0.4814001619815826
5,0.5140872597694397,0.3711402714252472,-0.9072572588920592,0.9949088096618652,0.5296392440795898,0.3288711011409759,-0.8364940881729126,0.9597240686416626,0.5399664640426636,0.3296757638454437,-0.8366390466690063,0.9582146406173706,0.5484874844551086,0.3306122720241546,-0.8366621732711792,0.9290752410888672,0.489184707403183,0.3305756151676178,-0.8675421476364136,0.9858765006065368,0.4733477532863617,0.3324457108974457,-0.8677307367324829,0.9905022382736206,0.4617176055908203,0.3347024321556091,-0.8681357502937317,0.988930881023407,0.5584973096847534,0.3555937707424164,-0.5060804486274719,0.917875349521637,0.4394566416740417,0.3635979890823364,-0.6255490779876709,0.994040071964264,0.5349693894386292,0.417985588312149,-0.7841842770576477,0.9926775097846984,0.4855009019374847,0.4221058487892151,-0.8201507329940796,0.9979414343833924,0.6112328767776489,0.6464401483535767,-0.2608330845832824,0.978649914264679,0.3435937464237213,0.6371718049049377,-0.5580950975418091,0.9959784150123596,0.6293690204620361,0.9387022852897644,-0.1928067654371261,0.5665251612663269,0.3001175820827484,0.9608198404312134,-0.5436293482780457,0.8669006824493408,0.660807728767395,1.1602407693862915,-0.4583707749843597
6,0.5057320594787598,0.3740312457084656,-0.8824214935302734,0.9953914284706116,0.521523654460907,0.3301668763160705,-0.8201701045036316,0.963671624660492,0.5314902067184448,0.3302697539329529,-0.8203274607658386,0.9623321890830994,0.5404388308525085,0.3303544223308563,-0.8204849362373352,0.9360820055007936,0.479752629995346,0.3333481848239898,-0.8493078351020813,0.9872027039527892,0.4631889462471008,0.3355789482593536,-0.8494986295700073,0.9913838505744934,0.4506373405456543,0.3384180963039398,-0.8498692512512207,0.9899441599845886,0.5513066053390503,0.3535888493061065,-0.4969795346260071,0.9259806871414183,0.4306144118309021,0.3649433851242065,-0.6108865737915039,0.9945895671844482,0.5270556211471558,0.4212795495986938,-0.7621790170669556,0.9933845400810242,0.4785804748535156,0.4270616769790649,-0.7957404851913452,0.9981310963630676,0.6136919856071472,0.6447845101356506,-0.2637321054935455,0.980600118637085,0.3424183428287506,0.6448866128921509,-0.5260180830955505,0.9961705207824708,0.63712078332901,0.9343260526657104,-0.1701851785182953,0.5480236411094666,0.2912106812000274,0.9556548595428468,-0.4874606132507324,0.8467457890510559,0.6661621928215027,1.1697030067443848,-0.4381346106529236
7,0.5048472285270691,0.3812377750873565,-0.76472008228302,0.995753526687622,0.5194164514541626,0.3403349816799164,-0.7079378962516785,0.9670093059539796,0.529719352722168,0.3402868211269378,-0.7081724405288696,0.965878963470459,0.539248526096344,0.3404421508312225,-0.7084124684333801,0.9421826601028442,0.4787739813327789,0.3433012962341308,-0.7385758757591248,0.98816978931427,0.4622979760169983,0.345278650522232,-0.7386795282363892,0.992006242275238,0.4483328759670257,0.3480483591556549,-0.739092230796814,0.9906336665153505,0.5493052005767822,0.3596892654895782,-0.3980222940444946,0.9330285787582396,0.4291712343692779,0.3712097406387329,-0.5165461301803589,0.994954526424408,0.5249771475791931,0.4299355745315552,-0.6477896571159363,0.9939560890197754,0.4790053963661194,0.4366413354873657,-0.6823024153709412,0.9982552528381348,0.6148606538772583,0.6424463987350464,-0.1675317585468292,0.9821919202804564,0.3462993502616882,0.6487582921981812,-0.4565939903259277,0.9962117671966552,0.6421306729316711,0.9340898990631104,-0.0476126745343208,0.5188880562782288,0.2976832091808319,0.9560986161231996,-0.4266192317008972,0.8091303110122681,0.6781176924705505,1.1797277927398682,-0.260917454957962
8,0.5157400965690613,0.3948425948619842,-0.5651243329048157,0.9961382746696472,0.5304992198944092,0.3557703793048858,-0.5219421982765198,0.9702039957046508,0.5428566932678223,0.3569390177726745,-0.5219441652297974,0.9691968560218812,0.5521851778030396,0.3577026426792145,-0.5222545862197876,0.9478636384010316,0.4922516942024231,0.3578415811061859,-0.5372099280357361,0.9892521500587464,0.4769066274166107,0.3595369458198547,-0.5370885133743286,0.9927121996879578,0.4644626080989837,0.3620777130126953,-0.5375267267227173,0.9914817214012146,0.559671938419342,0.3809256255626678,-0.2876820266246795,0.9395958185195924,0.4463423788547516,0.3856339454650879,-0.3454640507698059,0.9953932762145996,0.5363449454307556,0.4467183947563171,-0.4773414134979248,0.9945149421691896,0.4914439618587494,0.4502809941768646,-0.4940273761749267,0.9984029531478882,0.640051007270813,0.652285635471344,-0.1623593866825103,0.9837218523025512,0.3569488823413849,0.6520212292671204,-0.2976986169815063,0.9964655637741088,0.6690315008163452,0.9521023631095886,-0.1085819154977798,0.4933190643787384,0.2816629707813263,0.95671284198761,-0.2491955012083053,0.7642080783843994,0.7307095527648926,1.2249624729156494,-0.2618282437324524
9,0.5407405495643616,0.4014962613582611,-0.5020262598991394,0.9965181946754456,0.5564607381820679,0.3565207123756408,-0.4610761702060699,0.9731668829917908,0.5669163465499878,0.3698035776615143,-0.46108078956604,0.972261369228363,0.5759914517402649,0.3704530596733093,-0.4612714350223541,0.9530614614486694,0.5201959609985352,0.3602778017520904,-0.4660497307777405,0.9903124570846558,0.5105370879173279,0.3622938394546509,-0.4658578932285309,0.9934279918670654,0.4975888729095459,0.3644652962684631,-0.4661993980407715,0.992321252822876,0.588677704334259,0.387822151184082,-0.2495947778224945,0.9456111788749696,0.4819435179233551,0.3931739032268524,-0.2599464058876037,0.995841383934021,0.5627022385597229,0.4596147537231445,-0.4265736043453216,0.99505352973938,0.5192705988883972,0.4606807827949524,-0.4301838874816894,0.9985557794570924,0.6887056827545166,0.6833118796348572,-0.1684604734182357,0.9852245450019836,0.3829452395439148,0.6762977838516235,-0.2152507603168487,0.9967617988586426,0.7491276860237122,0.976170539855957,-0.1240295618772506,0.4719880819320678,0.3055868744850158,0.9627765417099,-0.1610373705625534,0.7279403805732727,0.8051978945732117,1.230165958404541,-0.2420367896556854
